window,level,vol_filter,split,target_mult,stop_mult,n,hit,stop_rate,exp_atr
10_30_11_30,vah,V1,oos,0.5,1.5,5,0.8,0.2,0.1
10_30_11_30,vah,V1,train,0.75,0.5,78,0.358974358974359,0.6410256410256411,-0.05128205128205128
10_30_11_30,vah,V1,oos,0.75,0.5,5,0.6,0.4,0.25
10_30_11_30,vah,V1,train,0.75,0.75,78,0.41025641025641024,0.5897435897435898,-0.1346153846153846
10_30_11_30,vah,V1,oos,0.75,0.75,5,0.6,0.4,0.15
10_30_11_30,vah,V1,train,0.75,1.0,78,0.5256410256410257,0.47435897435897434,-0.08012820512820513
10_30_11_30,vah,V1,oos,0.75,1.0,5,0.6,0.4,0.05
10_30_11_30,vah,V1,train,0.75,1.5,78,0.6410256410256411,0.358974358974359,-0.057692307692307696
10_30_11_30,vah,V1,oos,0.75,1.5,5,0.8,0.2,0.3
10_30_11_30,vah,V1,train,1.0,0.5,78,0.2948717948717949,0.7051282051282052,-0.057692307692307696
10_30_11_30,vah,V1,oos,1.0,0.5,5,0.4,0.6,0.1
10_30_11_30,vah,V1,train,1.0,0.75,78,0.358974358974359,0.6410256410256411,-0.12179487179487179
10_30_11_30,vah,V1,oos,1.0,0.75,5,0.4,0.6,-0.05
10_30_11_30,vah,V1,train,1.0,1.0,78,0.46153846153846156,0.5384615384615384,-0.07692307692307693
10_30_11_30,vah,V1,oos,1.0,1.0,5,0.4,0.6,-0.2
10_30_11_30,vah,V1,train,1.0,1.5,78,0.6025641025641025,0.38461538461538464,0.02564102564102564
10_30_11_30,vah,V1,oos,1.0,1.5,5,0.6,0.4,0.0
10_30_11_30,vah,V1,train,1.5,0.5,78,0.2692307692307692,0.7307692307692307,0.038461538461538464
10_30_11_30,vah,V1,oos,1.5,0.5,5,0.2,0.8,-0.1
10_30_11_30,vah,V1,train,1.5,0.75,78,0.32051282051282054,0.6666666666666666,-0.019230769230769232
10_30_11_30,vah,V1,oos,1.5,0.75,5,0.2,0.8,-0.3
10_30_11_30,vah,V1,train,1.5,1.0,78,0.38461538461538464,0.6025641025641025,-0.02564102564102564
10_30_11_30,vah,V1,oos,1.5,1.0,5,0.2,0.8,-0.5
10_30_11_30,vah,V1,train,1.5,1.5,78,0.5,0.4358974358974359,0.09615384615384616
10_30_11_30,vah,V1,oos,1.5,1.5,5,0.4,0.6,-0.3
10_30_11_30,vah,V2,train,0.3,0.5,63,0.49206349206349204,0.5079365079365079,-0.10634920634920636
10_30_11_30,vah,V2,oos,0.3,0.5,3,0.6666666666666666,0.3333333333333333,0.033333333333333326
10_30_11_30,vah,V2,train,0.3,0.75,63,0.5873015873015873,0.4126984126984127,-0.13333333333333333
10_30_11_30,vah,V2,oos,0.3,0.75,3,0.6666666666666666,0.3333333333333333,-0.05000000000000001
10_30_11_30,vah,V2,train,0.3,1.0,63,0.6984126984126984,0.30158730158730157,-0.09206349206349207
10_30_11_30,vah,V2,oos,0.3,1.0,3,0.6666666666666666,0.3333333333333333,-0.13333333333333333
10_30_11_30,vah,V2,train,0.3,1.5,63,0.8095238095238095,0.19047619047619047,-0.04285714285714287
10_30_11_30,vah,V2,oos,0.3,1.5,3,0.6666666666666666,0.3333333333333333,-0.3
10_30_11_30,vah,V2,train,0.5,0.5,63,0.3968253968253968,0.6031746031746031,-0.10317460317460317
10_30_11_30,vah,V2,oos,0.5,0.5,3,0.6666666666666666,0.3333333333333333,0.16666666666666666
10_30_11_30,vah,V2,train,0.5,0.75,63,0.4603174603174603,0.5396825396825397,-0.1746031746031746
10_30_11_30,vah,V2,oos,0.5,0.75,3,0.6666666666666666,0.3333333333333333,0.08333333333333333
10_30_11_30,vah,V2,train,0.5,1.0,63,0.5873015873015873,0.4126984126984127,-0.11904761904761904
10_30_11_30,vah,V2,oos,0.5,1.0,3,0.6666666666666666,0.3333333333333333,0.0
10_30_11_30,vah,V2,train,0.5,1.5,63,0.7142857142857143,0.2857142857142857,-0.07142857142857142
10_30_11_30,vah,V2,oos,0.5,1.5,3,0.6666666666666666,0.3333333333333333,-0.16666666666666666
10_30_11_30,vah,V2,train,0.75,0.5,63,0.3333333333333333,0.6666666666666666,-0.08333333333333333
10_30_11_30,vah,V2,oos,0.75,0.5,3,0.3333333333333333,0.6666666666666666,-0.08333333333333333
10_30_11_30,vah,V2,train,0.75,0.75,63,0.3968253968253968,0.6031746031746031,-0.15476190476190477
10_30_11_30,vah,V2,oos,0.75,0.75,3,0.3333333333333333,0.6666666666666666,-0.25
10_30_11_30,vah,V2,train,0.75,1.0,63,0.5238095238095238,0.47619047619047616,-0.08333333333333333
10_30_11_30,vah,V2,oos,0.75,1.0,3,0.3333333333333333,0.6666666666666666,-0.4166666666666667
10_30_11_30,vah,V2,train,0.75,1.5,63,0.6349206349206349,0.36507936507936506,-0.07142857142857142
10_30_11_30,vah,V2,oos,0.75,1.5,3,0.3333333333333333,0.6666666666666666,-0.75
10_30_11_30,vah,V2,train,1.0,0.5,63,0.2698412698412698,0.7301587301587301,-0.09523809523809523
10_30_11_30,vah,V2,oos,1.0,0.5,3,0.0,1.0,-0.5
10_30_11_30,vah,V2,train,1.0,0.75,63,0.3333333333333333,0.6666666666666666,-0.16666666666666666
10_30_11_30,vah,V2,oos,1.0,0.75,3,0.0,1.0,-0.75
10_30_11_30,vah,V2,train,1.0,1.0,63,0.42857142857142855,0.5714285714285714,-0.14285714285714285
10_30_11_30,vah,V2,oos,1.0,1.0,3,0.0,1.0,-1.0
10_30_11_30,vah,V2,train,1.0,1.5,63,0.5714285714285714,0.42857142857142855,-0.07142857142857142
10_30_11_30,vah,V2,oos,1.0,1.5,3,0.0,1.0,-1.5
10_30_11_30,vah,V2,train,1.5,0.5,63,0.20634920634920634,0.7936507936507936,-0.0873015873015873
10_30_11_30,vah,V2,oos,1.5,0.5,3,0.0,1.0,-0.5
10_30_11_30,vah,V2,train,1.5,0.75,63,0.2222222222222222,0.7777777777777778,-0.25
10_30_11_30,vah,V2,oos,1.5,0.75,3,0.0,1.0,-0.75
10_30_11_30,vah,V2,train,1.5,1.0,63,0.2698412698412698,0.7142857142857143,-0.30952380952380953
10_30_11_30,vah,V2,oos,1.5,1.0,3,0.0,1.0,-1.0
10_30_11_30,vah,V2,train,1.5,1.5,63,0.3968253968253968,0.5396825396825397,-0.21428571428571427
10_30_11_30,vah,V2,oos,1.5,1.5,3,0.0,1.0,-1.5
10_30_11_30,vah,V3,train,0.3,0.5,29,0.3103448275862069,0.6896551724137931,-0.2517241379310345
10_30_11_30,vah,V3,oos,0.3,0.5,1,1.0,0.0,0.3
10_30_11_30,vah,V3,train,0.3,0.75,29,0.3448275862068966,0.6551724137931034,-0.3879310344827586
10_30_11_30,vah,V3,oos,0.3,0.75,1,1.0,0.0,0.3
10_30_11_30,vah,V3,train,0.3,1.0,29,0.5517241379310345,0.4482758620689655,-0.2827586206896551
10_30_11_30,vah,V3,oos,0.3,1.0,1,1.0,0.0,0.3
10_30_11_30,vah,V3,train,0.3,1.5,29,0.7586206896551724,0.2413793103448276,-0.13448275862068967
10_30_11_30,vah,V3,oos,0.3,1.5,1,1.0,0.0,0.3
10_30_11_30,vah,V3,train,0.5,0.5,29,0.3103448275862069,0.6896551724137931,-0.1896551724137931
10_30_11_30,vah,V3,oos,0.5,0.5,1,1.0,0.0,0.5
10_30_11_30,vah,V3,train,0.5,0.75,29,0.3448275862068966,0.6551724137931034,-0.31896551724137934
10_30_11_30,vah,V3,oos,0.5,0.75,1,1.0,0.0,0.5
10_30_11_30,vah,V3,train,0.5,1.0,29,0.5172413793103449,0.4827586206896552,-0.22413793103448276
10_30_11_30,vah,V3,oos,0.5,1.0,1,1.0,0.0,0.5
10_30_11_30,vah,V3,train,0.5,1.5,29,0.7241379310344828,0.27586206896551724,-0.05172413793103448
10_30_11_30,vah,V3,oos,0.5,1.5,1,1.0,0.0,0.5
10_30_11_30,vah,V3,train,0.75,0.5,29,0.20689655172413793,0.7931034482758621,-0.2413793103448276
10_30_11_30,vah,V3,oos,0.75,0.5,1,1.0,0.0,0.75
10_30_11_30,vah,V3,train,0.75,0.75,29,0.20689655172413793,0.7931034482758621,-0.4396551724137931
10_30_11_30,vah,V3,oos,0.75,0.75,1,1.0,0.0,0.75
10_30_11_30,vah,V3,train,0.75,1.0,29,0.41379310344827586,0.5862068965517241,-0.27586206896551724
10_30_11_30,vah,V3,oos,0.75,1.0,1,1.0,0.0,0.75
10_30_11_30,vah,V3,train,0.75,1.5,29,0.5862068965517241,0.41379310344827586,-0.1810344827586207
10_30_11_30,vah,V3,oos,0.75,1.5,1,1.0,0.0,0.75
10_30_11_30,vah,V3,train,1.0,0.5,29,0.13793103448275862,0.8620689655172413,-0.29310344827586204
10_30_11_30,vah,V3,oos,1.0,0.5,1,0.0,1.0,-0.5
10_30_11_30,vah,V3,train,1.0,0.75,29,0.13793103448275862,0.8620689655172413,-0.5086206896551724
10_30_11_30,vah,V3,oos,1.0,0.75,1,0.0,1.0,-0.75
10_30_11_30,vah,V3,train,1.0,1.0,29,0.3103448275862069,0.6896551724137931,-0.3793103448275862
10_30_11_30,vah,V3,oos,1.0,1.0,1,0.0,1.0,-1.0
10_30_11_30,vah,V3,train,1.0,1.5,29,0.5517241379310345,0.4482758620689655,-0.1206896551724138
10_30_11_30,vah,V3,oos,1.0,1.5,1,0.0,1.0,-1.5
10_30_11_30,vah,V3,train,1.5,0.5,29,0.13793103448275862,0.8620689655172413,-0.22413793103448276
10_30_11_30,vah,V3,oos,1.5,0.5,1,0.0,1.0,-0.5
10_30_11_30,vah,V3,train,1.5,0.75,29,0.13793103448275862,0.8620689655172413,-0.4396551724137931
10_30_11_30,vah,V3,oos,1.5,0.75,1,0.0,1.0,-0.75
10_30_11_30,vah,V3,train,1.5,1.0,29,0.2413793103448276,0.7586206896551724,-0.39655172413793105
10_30_11_30,vah,V3,oos,1.5,1.0,1,0.0,1.0,-1.0
10_30_11_30,vah,V3,train,1.5,1.5,29,0.4482758620689655,0.4827586206896552,-0.05172413793103448
10_30_11_30,vah,V3,oos,1.5,1.5,1,0.0,1.0,-1.5
10_30_11_30,poc,V0,train,0.3,0.5,211,0.5165876777251185,0.4834123222748815,-0.08672985781990523
10_30_11_30,poc,V0,oos,0.3,0.5,16,0.375,0.625,-0.2
10_30_11_30,poc,V0,train,0.3,0.75,211,0.6208530805687204,0.3791469194312796,-0.09810426540284362
10_30_11_30,poc,V0,oos,0.3,0.75,16,0.375,0.625,-0.35625
10_30_11_30,poc,V0,train,0.3,1.0,211,0.6777251184834123,0.3222748815165877,-0.11895734597156399
10_30_11_30,poc,V0,oos,0.3,1.0,16,0.5,0.5,-0.35
10_30_11_30,poc,V0,train,0.3,1.5,211,0.7630331753554502,0.23696682464454977,-0.12654028436018958
10_30_11_30,poc,V0,oos,0.3,1.5,16,0.625,0.375,-0.375
10_30_11_30,poc,V0,train,0.5,0.5,211,0.4976303317535545,0.5023696682464455,-0.002369668246445498
10_30_11_30,poc,V0,oos,0.5,0.5,16,0.375,0.625,-0.125
10_30_11_30,poc,V0,train,0.5,0.75,211,0.5781990521327014,0.4218009478672986,-0.027251184834123223
10_30_11_30,poc,V0,oos,0.5,0.75,16,0.375,0.625,-0.28125
10_30_11_30,poc,V0,train,0.5,1.0,211,0.6350710900473934,0.36492890995260663,-0.04739336492890995
10_30_11_30,poc,V0,oos,0.5,1.0,16,0.5,0.5,-0.25
10_30_11_30,poc,V0,train,0.5,1.5,211,0.7109004739336493,0.2890995260663507,-0.07819905213270142
10_30_11_30,poc,V0,oos,0.5,1.5,16,0.625,0.375,-0.25
10_30_11_30,poc,V0,train,0.75,0.5,211,0.4075829383886256,0.5924170616113744,0.009478672985781991
10_30_11_30,poc,V0,oos,0.75,0.5,16,0.375,0.625,-0.03125
10_30_11_30,poc,V0,train,0.75,0.75,211,0.4881516587677725,0.5118483412322274,-0.017772511848341232
10_30_11_30,poc,V0,oos,0.75,0.75,16,0.375,0.625,-0.1875
10_30_11_30,poc,V0,train,0.75,1.0,211,0.5450236966824644,0.4549763033175355,-0.0462085308056872
10_30_11_30,poc,V0,oos,0.75,1.0,16,0.5,0.5,-0.125
10_30_11_30,poc,V0,train,0.75,1.5,211,0.6303317535545023,0.36492890995260663,-0.07464454976303317
10_30_11_30,poc,V0,oos,0.75,1.5,16,0.625,0.375,-0.09375
10_30_11_30,poc,V0,train,1.0,0.5,211,0.3222748815165877,0.6777251184834123,-0.016587677725118485
10_30_11_30,poc,V0,oos,1.0,0.5,16,0.25,0.75,-0.125
10_30_11_30,poc,V0,train,1.0,0.75,211,0.38388625592417064,0.6113744075829384,-0.07464454976303317
10_30_11_30,poc,V0,oos,1.0,0.75,16,0.3125,0.6875,-0.203125
10_30_11_30,poc,V0,train,1.0,1.0,211,0.45023696682464454,0.5450236966824644,-0.0947867298578199
10_30_11_30,poc,V0,oos,1.0,1.0,16,0.375,0.625,-0.25
10_30_11_30,poc,V0,train,1.0,1.5,211,0.5213270142180095,0.4597156398104265,-0.16824644549763032
10_30_11_30,poc,V0,oos,1.0,1.5,16,0.5625,0.4375,-0.09375
10_30_11_30,poc,V0,train,1.5,0.5,211,0.24170616113744076,0.7582938388625592,-0.016587677725118485
10_30_11_30,poc,V0,oos,1.5,0.5,16,0.1875,0.8125,-0.125
10_30_11_30,poc,V0,train,1.5,0.75,211,0.2796208530805687,0.7014218009478673,-0.1066350710900474
10_30_11_30,poc,V0,oos,1.5,0.75,16,0.25,0.75,-0.1875
10_30_11_30,poc,V0,train,1.5,1.0,211,0.35071090047393366,0.6208530805687204,-0.0947867298578199
10_30_11_30,poc,V0,oos,1.5,1.0,16,0.3125,0.6875,-0.21875
10_30_11_30,poc,V0,train,1.5,1.5,211,0.41232227488151657,0.5165876777251185,-0.15639810426540285
10_30_11_30,poc,V0,oos,1.5,1.5,16,0.5,0.5,0.0
10_30_11_30,poc,V1,train,0.3,0.5,88,0.5340909090909091,0.4659090909090909,-0.07272727272727274
10_30_11_30,poc,V1,oos,0.3,0.5,6,0.3333333333333333,0.6666666666666666,-0.2333333333333333
10_30_11_30,poc,V1,train,0.3,0.75,88,0.6590909090909091,0.3409090909090909,-0.057954545454545474
10_30_11_30,poc,V1,oos,0.3,0.75,6,0.3333333333333333,0.6666666666666666,-0.39999999999999997
10_30_11_30,poc,V1,train,0.3,1.0,88,0.7045454545454546,0.29545454545454547,-0.08409090909090912
10_30_11_30,poc,V1,oos,0.3,1.0,6,0.3333333333333333,0.6666666666666666,-0.5666666666666667
10_30_11_30,poc,V1,train,0.3,1.5,88,0.7613636363636364,0.23863636363636365,-0.12954545454545457
10_30_11_30,poc,V1,oos,0.3,1.5,6,0.6666666666666666,0.3333333333333333,-0.3
10_30_11_30,poc,V1,train,0.5,0.5,88,0.5113636363636364,0.48863636363636365,0.011363636363636364
10_30_11_30,poc,V1,oos,0.5,0.5,6,0.3333333333333333,0.6666666666666666,-0.16666666666666666
10_30_11_30,poc,V1,train,0.5,0.75,88,0.625,0.375,0.03125
10_30_11_30,poc,V1,oos,0.5,0.75,6,0.3333333333333333,0.6666666666666666,-0.3333333333333333
10_30_11_30,poc,V1,train,0.5,1.0,88,0.6590909090909091,0.3409090909090909,-0.011363636363636364
10_30_11_30,poc,V1,oos,0.5,1.0,6,0.3333333333333333,0.6666666666666666,-0.5
10_30_11_30,poc,V1,train,0.5,1.5,88,0.7159090909090909,0.2840909090909091,-0.06818181818181818
10_30_11_30,poc,V1,oos,0.5,1.5,6,0.6666666666666666,0.3333333333333333,-0.16666666666666666
10_30_11_30,poc,V1,train,0.75,0.5,88,0.42045454545454547,0.5795454545454546,0.02556818181818182
10_30_11_30,poc,V1,oos,0.75,0.5,6,0.3333333333333333,0.6666666666666666,-0.08333333333333333
10_30_11_30,poc,V1,train,0.75,0.75,88,0.5227272727272727,0.4772727272727273,0.03409090909090909
10_30_11_30,poc,V1,oos,0.75,0.75,6,0.3333333333333333,0.6666666666666666,-0.25
10_30_11_30,poc,V1,train,0.75,1.0,88,0.5681818181818182,0.4318181818181818,-0.005681818181818182
10_30_11_30,poc,V1,oos,0.75,1.0,6,0.3333333333333333,0.6666666666666666,-0.4166666666666667
10_30_11_30,poc,V1,train,0.75,1.5,88,0.6477272727272727,0.3522727272727273,-0.04261363636363636
10_30_11_30,poc,V1,oos,0.75,1.5,6,0.6666666666666666,0.3333333333333333,0.0
10_30_11_30,poc,V1,train,1.0,0.5,88,0.32954545454545453,0.6704545454545454,-0.005681818181818182
10_30_11_30,poc,V1,oos,1.0,0.5,6,0.16666666666666666,0.8333333333333334,-0.25
10_30_11_30,poc,V1,train,1.0,0.75,88,0.3977272727272727,0.5909090909090909,-0.045454545454545456
10_30_11_30,poc,V1,oos,1.0,0.75,6,0.16666666666666666,0.8333333333333334,-0.4583333333333333
10_30_11_30,poc,V1,train,1.0,1.0,88,0.4659090909090909,0.5227272727272727,-0.056818181818181816
10_30_11_30,poc,V1,oos,1.0,1.0,6,0.16666666666666666,0.8333333333333334,-0.6666666666666666
10_30_11_30,poc,V1,train,1.0,1.5,88,0.5681818181818182,0.42045454545454547,-0.0625
10_30_11_30,poc,V1,oos,1.0,1.5,6,0.6666666666666666,0.3333333333333333,0.16666666666666666
10_30_11_30,poc,V1,train,1.5,0.5,88,0.26136363636363635,0.7386363636363636,0.022727272727272728
10_30_11_30,poc,V1,oos,1.5,0.5,6,0.0,1.0,-0.5
10_30_11_30,poc,V1,train,1.5,0.75,88,0.29545454545454547,0.6818181818181818,-0.06818181818181818
10_30_11_30,poc,V1,oos,1.5,0.75,6,0.0,1.0,-0.75
10_30_11_30,poc,V1,train,1.5,1.0,88,0.36363636363636365,0.6022727272727273,-0.056818181818181816
10_30_11_30,poc,V1,oos,1.5,1.0,6,0.0,1.0,-1.0
10_30_11_30,poc,V1,train,1.5,1.5,88,0.4431818181818182,0.4772727272727273,-0.05113636363636364
10_30_11_30,poc,V1,oos,1.5,1.5,6,0.5,0.5,0.0
10_30_11_30,poc,V2,train,0.3,0.5,77,0.6103896103896104,0.38961038961038963,-0.011688311688311692
10_30_11_30,poc,V2,oos,0.3,0.5,5,0.4,0.6,-0.18
10_30_11_30,poc,V2,train,0.3,0.75,77,0.7012987012987013,0.2987012987012987,-0.013636363636363646
10_30_11_30,poc,V2,oos,0.3,0.75,5,0.4,0.6,-0.32999999999999996
10_30_11_30,poc,V2,train,0.3,1.0,77,0.7402597402597403,0.2597402597402597,-0.03766233766233769
10_30_11_30,poc,V2,oos,0.3,1.0,5,0.6,0.4,-0.22000000000000003
10_30_11_30,poc,V2,train,0.3,1.5,77,0.7922077922077922,0.2077922077922078,-0.07402597402597402
10_30_11_30,poc,V2,oos,0.3,1.5,5,0.6,0.4,-0.42000000000000004
10_30_11_30,poc,V2,train,0.5,0.5,77,0.5714285714285714,0.42857142857142855,0.07142857142857142
10_30_11_30,poc,V2,oos,0.5,0.5,5,0.4,0.6,-0.1
10_30_11_30,poc,V2,train,0.5,0.75,77,0.6233766233766234,0.37662337662337664,0.02922077922077922
10_30_11_30,poc,V2,oos,0.5,0.75,5,0.4,0.6,-0.25
10_30_11_30,poc,V2,train,0.5,1.0,77,0.6753246753246753,0.3246753246753247,0.012987012987012988
10_30_11_30,poc,V2,oos,0.5,1.0,5,0.6,0.4,-0.1
10_30_11_30,poc,V2,train,0.5,1.5,77,0.7402597402597403,0.2597402597402597,-0.01948051948051948
10_30_11_30,poc,V2,oos,0.5,1.5,5,0.6,0.4,-0.3
10_30_11_30,poc,V2,train,0.75,0.5,77,0.5064935064935064,0.4935064935064935,0.1331168831168831
10_30_11_30,poc,V2,oos,0.75,0.5,5,0.4,0.6,0.0
10_30_11_30,poc,V2,train,0.75,0.75,77,0.5584415584415584,0.44155844155844154,0.08766233766233766
10_30_11_30,poc,V2,oos,0.75,0.75,5,0.4,0.6,-0.15
10_30_11_30,poc,V2,train,0.75,1.0,77,0.6233766233766234,0.37662337662337664,0.09090909090909091
10_30_11_30,poc,V2,oos,0.75,1.0,5,0.6,0.4,0.05
10_30_11_30,poc,V2,train,0.75,1.5,77,0.6883116883116883,0.2987012987012987,0.06818181818181818
10_30_11_30,poc,V2,oos,0.75,1.5,5,0.6,0.4,-0.15
10_30_11_30,poc,V2,train,1.0,0.5,77,0.35064935064935066,0.6493506493506493,0.025974025974025976
10_30_11_30,poc,V2,oos,1.0,0.5,5,0.4,0.6,0.1
10_30_11_30,poc,V2,train,1.0,0.75,77,0.4155844155844156,0.5844155844155844,-0.022727272727272728
10_30_11_30,poc,V2,oos,1.0,0.75,5,0.4,0.6,-0.05
10_30_11_30,poc,V2,train,1.0,1.0,77,0.4675324675324675,0.5324675324675324,-0.06493506493506493
10_30_11_30,poc,V2,oos,1.0,1.0,5,0.4,0.6,-0.2
10_30_11_30,poc,V2,train,1.0,1.5,77,0.5584415584415584,0.42857142857142855,-0.08441558441558442
10_30_11_30,poc,V2,oos,1.0,1.5,5,0.4,0.6,-0.5
10_30_11_30,poc,V2,train,1.5,0.5,77,0.24675324675324675,0.7532467532467533,-0.006493506493506494
10_30_11_30,poc,V2,oos,1.5,0.5,5,0.2,0.8,-0.1
10_30_11_30,poc,V2,train,1.5,0.75,77,0.2857142857142857,0.7012987012987013,-0.09740259740259741
10_30_11_30,poc,V2,oos,1.5,0.75,5,0.2,0.8,-0.3
10_30_11_30,poc,V2,train,1.5,1.0,77,0.36363636363636365,0.6233766233766234,-0.07792207792207792
10_30_11_30,poc,V2,oos,1.5,1.0,5,0.2,0.8,-0.5
10_30_11_30,poc,V2,train,1.5,1.5,77,0.4155844155844156,0.4805194805194805,-0.09740259740259741
10_30_11_30,poc,V2,oos,1.5,1.5,5,0.2,0.8,-0.9
10_30_11_30,poc,V3,train,0.3,0.5,37,0.7027027027027027,0.2972972972972973,0.06216216216216216
10_30_11_30,poc,V3,oos,0.3,0.5,1,1.0,0.0,0.3
10_30_11_30,poc,V3,train,0.3,0.75,37,0.7837837837837838,0.21621621621621623,0.07297297297297295
10_30_11_30,poc,V3,oos,0.3,0.75,1,1.0,0.0,0.3
10_30_11_30,poc,V3,train,0.3,1.0,37,0.8108108108108109,0.1891891891891892,0.05405405405405406
10_30_11_30,poc,V3,oos,0.3,1.0,1,1.0,0.0,0.3
10_30_11_30,poc,V3,train,0.3,1.5,37,0.8108108108108109,0.1891891891891892,-0.04054054054054054
10_30_11_30,poc,V3,oos,0.3,1.5,1,1.0,0.0,0.3
10_30_11_30,poc,V3,train,0.5,0.5,37,0.6486486486486487,0.35135135135135137,0.14864864864864866
10_30_11_30,poc,V3,oos,0.5,0.5,1,1.0,0.0,0.5
10_30_11_30,poc,V3,train,0.5,0.75,37,0.7027027027027027,0.2972972972972973,0.12837837837837837
10_30_11_30,poc,V3,oos,0.5,0.75,1,1.0,0.0,0.5
10_30_11_30,poc,V3,train,0.5,1.0,37,0.7297297297297297,0.2702702702702703,0.0945945945945946
10_30_11_30,poc,V3,oos,0.5,1.0,1,1.0,0.0,0.5
10_30_11_30,poc,V3,train,0.5,1.5,37,0.7837837837837838,0.21621621621621623,0.06756756756756757
10_30_11_30,poc,V3,oos,0.5,1.5,1,1.0,0.0,0.5
10_30_11_30,poc,V3,train,0.75,0.5,37,0.5945945945945946,0.40540540540540543,0.24324324324324326
10_30_11_30,poc,V3,oos,0.75,0.5,1,1.0,0.0,0.75
10_30_11_30,poc,V3,train,0.75,0.75,37,0.6486486486486487,0.35135135135135137,0.22297297297297297
10_30_11_30,poc,V3,oos,0.75,0.75,1,1.0,0.0,0.75
10_30_11_30,poc,V3,train,0.75,1.0,37,0.7027027027027027,0.2972972972972973,0.22972972972972974
10_30_11_30,poc,V3,oos,0.75,1.0,1,1.0,0.0,0.75
10_30_11_30,poc,V3,train,0.75,1.5,37,0.7837837837837838,0.21621621621621623,0.2635135135135135
10_30_11_30,poc,V3,oos,0.75,1.5,1,1.0,0.0,0.75
10_30_11_30,poc,V3,train,1.0,0.5,37,0.43243243243243246,0.5675675675675675,0.14864864864864866
10_30_11_30,poc,V3,oos,1.0,0.5,1,1.0,0.0,1.0
10_30_11_30,poc,V3,train,1.0,0.75,37,0.5135135135135135,0.4864864864864865,0.14864864864864866
10_30_11_30,poc,V3,oos,1.0,0.75,1,1.0,0.0,1.0
10_30_11_30,poc,V3,train,1.0,1.0,37,0.5675675675675675,0.43243243243243246,0.13513513513513514
10_30_11_30,poc,V3,oos,1.0,1.0,1,1.0,0.0,1.0
10_30_11_30,poc,V3,train,1.0,1.5,37,0.7027027027027027,0.2972972972972973,0.25675675675675674
10_30_11_30,poc,V3,oos,1.0,1.5,1,1.0,0.0,1.0
10_30_11_30,poc,V3,train,1.5,0.5,37,0.2972972972972973,0.7027027027027027,0.0945945945945946
10_30_11_30,poc,V3,oos,1.5,0.5,1,0.0,1.0,-0.5
10_30_11_30,poc,V3,train,1.5,0.75,37,0.35135135135135137,0.6486486486486487,0.04054054054054054
10_30_11_30,poc,V3,oos,1.5,0.75,1,0.0,1.0,-0.75
10_30_11_30,poc,V3,train,1.5,1.0,37,0.43243243243243246,0.5675675675675675,0.08108108108108109
10_30_11_30,poc,V3,oos,1.5,1.0,1,0.0,1.0,-1.0
10_30_11_30,poc,V3,train,1.5,1.5,37,0.4864864864864865,0.40540540540540543,0.12162162162162163
10_30_11_30,poc,V3,oos,1.5,1.5,1,0.0,1.0,-1.5
